datum,containerNummer,container_afvaltype,lediging_24h_later,telling_sinds_lediging,telling
2019-04-13,528,Rest,0,54,7
2019-04-14,528,Rest,0,59,5
2019-04-15,528,Rest,1,75,16
2019-04-16,528,Rest,0,95,20
2019-04-09,529,GFT,0,3,3
2019-04-10,529,GFT,0,9,6
2019-04-11,529,GFT,1,14,5
2019-04-12,529,GFT,0,20,6
2019-04-13,529,GFT,0,27,7
2019-04-14,529,GFT,0,30,3
2019-04-15,529,GFT,0,34,4
2019-04-16,529,GFT,0,45,11
2019-04-09,531,Rest,0,8,8
2019-04-10,531,Rest,0,18,10
2019-04-11,531,Rest,0,31,13
2019-04-12,531,Rest,0,44,13
2019-04-13,531,Rest,0,55,11
2019-04-14,531,Rest,0,65,10
2019-04-15,531,Rest,0,90,25
2019-04-16,531,Rest,0,98,8
2019-04-09,532,GFT,0,8,8
2019-04-10,532,GFT,1,12,4
2019-04-11,532,GFT,0,23,11
2019-04-12,532,GFT,0,30,7
2019-04-13,532,GFT,0,38,8
2019-04-14,532,GFT,0,42,4
2019-04-15,532,GFT,0,45,3
2019-04-16,532,GFT,0,55,10
2019-04-09,533,Papier,0,3,3
2019-04-10,533,Papier,0,8,5
2019-04-11,533,Papier,0,12,4
2019-04-12,533,Papier,0,18,6
2019-04-13,533,Papier,0,26,8
2019-04-14,533,Papier,0,33,7
2019-04-15,533,Papier,0,43,10
2019-04-16,533,Papier,0,51,8
2019-04-09,534,PMD,0,2,2
2019-04-10,534,PMD,0,5,3
2019-04-11,534,PMD,0,10,5
2019-04-12,534,PMD,0,14,4
2019-04-13,534,PMD,0,17,3
2019-04-14,534,PMD,1,25,8
2019-04-15,534,PMD,0,35,10
2019-04-16,534,PMD,0,40,5
2019-04-09,536,Rest,0,3,3
2019-04-10,536,Rest,0,12,9
2019-04-11,536,Rest,0,20,8
2019-04-12,536,Rest,0,25,5
2019-04-13,536,Rest,0,32,7
2019-04-14,536,Rest,1,39,7
2019-04-15,536,Rest,0,49,10
2019-04-16,536,Rest,0,60,11
2019-04-09,537,GFT,0,3,3
2019-04-10,537,GFT,0,7,4
2019-04-11,537,GFT,0,10,3
2019-04-12,537,GFT,0,14,4
2019-04-13,537,GFT,0,23,9
2019-04-14,537,GFT,0,26,3
2019-04-15,537,GFT,0,33,7
2019-04-16,537,GFT,0,39,6
2019-04-10,538,PMD,0,2,2
2019-04-11,538,PMD,0,6,4
2019-04-12,538,PMD,0,8,2
2019-04-13,538,PMD,0,9,1
2019-04-14,538,PMD,0,10,1
2019-04-15,538,PMD,0,12,2
2019-04-16,538,PMD,0,15,3
2019-04-09,539,Papier,0,3,3
2019-04-10,539,Papier,0,12,9
2019-04-11,539,Papier,0,18,6
2019-04-12,539,Papier,0,24,6
2019-04-13,539,Papier,0,33,9
2019-04-14,539,Papier,0,36,3
2019-04-15,539,Papier,0,40,4
2019-04-16,539,Papier,0,46,6
2019-04-09,540,Papier,0,7,7
2019-04-10,540,Papier,0,11,4
2019-04-11,540,Papier,0,18,7
2019-04-12,540,Papier,0,19,1
2019-04-13,540,Papier,0,25,6
2019-04-14,540,Papier,0,30,5
2019-04-15,540,Papier,0,41,11
2019-04-16,540,Papier,0,48,7
2019-04-09,541,PMD,0,5,5
2019-04-10,541,PMD,0,12,7
2019-04-11,541,PMD,0,17,5
2019-04-12,541,PMD,0,20,3
2019-04-13,541,PMD,0,24,4
2019-04-14,541,PMD,0,30,6
2019-04-15,541,PMD,0,35,5
2019-04-16,541,PMD,0,38,3
2019-04-09,542,GFT,0,5,5
2019-04-10,542,GFT,0,9,4
2019-04-11,542,GFT,1,13,4
2019-04-12,542,GFT,0,3,3
2019-04-13,542,GFT,0,5,2
2019-04-14,542,GFT,0,13,8
2019-04-15,542,GFT,1,17,4
2019-04-16,542,GFT,0,18,5
2019-04-16,542,GFT,0,17,5
2019-04-09,543,Rest,0,12,12
2019-04-10,543,Rest,1,26,14
2019-04-11,543,Rest,0,33,7
2019-04-12,543,Rest,0,46,13
2019-04-13,543,Rest,0,59,13
2019-04-14,543,Rest,0,75,16
2019-04-15,543,Rest,0,89,14
2019-04-16,543,Rest,0,95,6
2019-04-09,544,Rest,0,4,4
2019-04-10,544,Rest,0,12,8
2019-04-11,544,Rest,0,16,4
2019-04-12,544,Rest,0,21,5
2019-04-13,544,Rest,0,27,6
2019-04-14,544,Rest,0,38,11
2019-04-15,544,Rest,0,41,3
2019-04-16,544,Rest,0,49,8
2019-04-09,545,Papier,0,6,6
2019-04-10,545,Papier,0,10,4
2019-04-11,545,Papier,0,15,5
2019-04-12,545,Papier,0,17,2
2019-04-13,545,Papier,0,21,4
2019-04-14,545,Papier,0,27,6
2019-04-15,545,Papier,0,31,4
2019-04-16,545,Papier,0,37,6
2019-04-09,546,PMD,0,1,1
2019-04-10,546,PMD,0,4,3
2019-04-11,546,PMD,0,6,2
2019-04-12,546,PMD,0,10,4
2019-04-13,546,PMD,0,12,2
2019-04-14,546,PMD,0,14,2
2019-04-15,546,PMD,0,17,3
2019-04-16,546,PMD,0,22,5
2019-04-09,547,GFT,0,6,6
2019-04-10,547,GFT,0,14,8
2019-04-11,547,GFT,0,16,2
2019-04-12,547,GFT,0,20,4
2019-04-13,547,GFT,0,22,2
2019-04-14,547,GFT,0,27,5
2019-04-15,547,GFT,0,33,6
2019-04-16,547,GFT,0,37,4
2019-04-09,548,Rest,0,4,4
2019-04-10,548,Rest,0,7,3
2019-04-11,548,Rest,0,9,2
2019-04-12,548,Rest,0,10,1
2019-04-16,548,Rest,0,12,2
2019-04-09,549,Rest,0,11,11
2019-04-10,549,Rest,1,22,11
2019-04-11,549,Rest,0,27,9
2019-04-11,549,Rest,0,4,9
2019-04-12,549,Rest,0,25,21
2019-04-13,549,Rest,0,45,20
2019-04-14,549,Rest,1,59,14
2019-04-15,549,Rest,0,76,23
2019-04-15,549,Rest,0,33,23
2019-04-16,549,Rest,0,53,20
2019-04-09,550,GFT,0,5,5
2019-04-10,550,GFT,0,10,5
2019-04-11,550,GFT,0,20,10
2019-04-12,550,GFT,0,23,3
2019-04-13,550,GFT,0,28,5
2019-04-14,550,GFT,0,37,9
2019-04-15,550,GFT,0,48,11
2019-04-16,550,GFT,0,59,11
2019-04-09,551,PMD,0,2,2
2019-04-10,551,PMD,0,10,8
2019-04-11,551,PMD,0,17,7
2019-04-12,551,PMD,0,27,10
2019-04-13,551,PMD,0,38,11
2019-04-14,551,PMD,0,46,8
2019-04-15,551,PMD,0,53,7
2019-04-16,551,PMD,0,62,9
2019-04-09,552,Papier,0,7,7
2019-04-10,552,Papier,0,19,12
2019-04-11,552,Papier,0,34,15
2019-04-12,552,Papier,0,51,17
2019-04-13,552,Papier,0,58,7
2019-04-14,552,Papier,1,74,16
2019-04-15,552,Papier,0,85,11
2019-04-16,552,Papier,0,92,7
2019-04-09,554,Rest,0,9,9
2019-04-10,554,Rest,0,17,8
2019-04-11,554,Rest,0,25,8
2019-04-12,554,Rest,0,32,7
2019-04-13,554,Rest,0,35,3
2019-04-14,554,Rest,0,42,7
2019-04-15,554,Rest,1,49,7
2019-04-16,554,Rest,0,53,4
2019-04-09,555,GFT,0,2,2
2019-04-10,555,GFT,0,6,4
2019-04-11,555,GFT,0,7,1
2019-04-12,555,GFT,0,12,5
2019-04-13,555,GFT,0,16,4
2019-04-14,555,GFT,0,22,6
2019-04-15,555,GFT,0,29,7
2019-04-16,555,GFT,0,30,1
2019-04-09,556,PMD,0,2,2
2019-04-10,556,PMD,0,4,2
2019-04-11,556,PMD,0,5,1
2019-04-12,556,PMD,0,7,2
2019-04-13,556,PMD,0,9,2
2019-04-14,556,PMD,0,13,4
2019-04-15,556,PMD,0,15,2
2019-04-16,556,PMD,0,17,2
2019-04-09,557,Papier,0,4,4
2019-04-10,557,Papier,0,5,1
2019-04-11,557,Papier,0,12,7
2019-04-12,557,Papier,0,14,2
2019-04-13,557,Papier,0,17,3
2019-04-14,557,Papier,0,21,4
2019-04-15,557,Papier,0,32,11
2019-04-16,557,Papier,0,39,7
2019-04-09,559,Rest,0,9,9
2019-04-10,559,Rest,0,14,5
2019-04-11,559,Rest,0,22,8
2019-04-12,559,Rest,0,34,12
2019-04-13,559,Rest,0,46,12
2019-04-14,559,Rest,0,57,11
2019-04-15,559,Rest,0,67,10
2019-04-16,559,Rest,0,75,8
2019-04-09,560,GFT,0,5,5
2019-04-10,560,GFT,0,9,4
2019-04-11,560,GFT,0,15,6
2019-04-12,560,GFT,0,21,6
2019-04-13,560,GFT,0,28,7
2019-04-14,560,GFT,0,29,1
2019-04-15,560,GFT,0,31,2
2019-04-16,560,GFT,0,43,12
2019-04-09,561,PMD,0,3,3
2019-04-11,561,PMD,0,8,5
2019-04-12,561,PMD,0,10,2
2019-04-13,561,PMD,0,11,1
2019-04-14,561,PMD,0,13,2
2019-04-15,561,PMD,0,19,6
2019-04-16,561,PMD,0,21,2
2019-04-09,562,Papier,1,4,4
2019-04-10,562,Papier,0,14,10
2019-04-11,562,Papier,0,22,8
2019-04-12,562,Papier,0,23,1
2019-04-13,562,Papier,0,27,4
2019-04-14,562,Papier,0,28,1
2019-04-15,562,Papier,0,35,7
2019-04-16,562,Papier,0,42,7
2019-04-09,563,Rest,1,8,8
2019-04-10,563,Rest,0,9,9
2019-04-11,563,Rest,0,23,14
2019-04-12,563,Rest,0,34,11
2019-04-13,563,Rest,0,43,9
2019-04-14,563,Rest,1,51,8
2019-04-15,563,Rest,0,60,13
2019-04-15,563,Rest,0,12,13
2019-04-16,563,Rest,0,24,12
2019-04-09,564,GFT,0,13,13
2019-04-10,564,GFT,0,23,10
2019-04-11,564,GFT,1,33,10
2019-04-12,564,GFT,0,38,5
2019-04-13,564,GFT,0,43,5
2019-04-14,564,GFT,0,47,4
2019-04-15,564,GFT,0,50,3
2019-04-16,564,GFT,0,55,5
2019-04-09,565,Papier,0,8,8
2019-04-10,565,Papier,0,10,2
2019-04-11,565,Papier,0,17,7
2019-04-12,565,Papier,0,22,5
2019-04-13,565,Papier,0,24,2
2019-04-14,565,Papier,0,25,1
2019-04-15,565,Papier,0,30,5
2019-04-16,565,Papier,0,39,9
2019-04-10,566,PMD,0,2,2
2019-04-11,566,PMD,0,5,3
2019-04-12,566,PMD,0,9,4
2019-04-13,566,PMD,0,11,2
2019-04-14,566,PMD,0,16,5
2019-04-15,566,PMD,0,21,5
2019-04-16,566,PMD,0,26,5
2019-04-09,568,Papier,0,8,8
2019-04-10,568,Papier,0,13,5
2019-04-11,568,Papier,0,18,5
2019-04-12,568,Papier,0,22,4
2019-04-13,568,Papier,0,24,2
2019-04-14,568,Papier,0,28,4
2019-04-15,568,Papier,0,33,5
2019-04-16,568,Papier,0,38,5
2019-04-09,569,PMD,0,1,1
2019-04-10,569,PMD,0,4,3
2019-04-11,569,PMD,0,8,4
2019-04-12,569,PMD,0,10,2
2019-04-13,569,PMD,0,14,4
2019-04-14,569,PMD,0,21,7
2019-04-15,569,PMD,0,24,3
2019-04-16,569,PMD,0,27,3
2019-04-09,570,GFT,0,3,3
2019-04-10,570,GFT,0,5,2
2019-04-11,570,GFT,1,9,4
2019-04-12,570,GFT,0,13,4
2019-04-13,570,GFT,0,18,5
2019-04-14,570,GFT,0,24,6
2019-04-15,570,GFT,0,29,5
2019-04-16,570,GFT,0,35,6
2019-04-09,571,Rest,0,5,5
2019-04-10,571,Rest,1,12,7
2019-04-11,571,Rest,0,20,8
2019-04-12,571,Rest,0,30,10
2019-04-13,571,Rest,0,35,5
2019-04-14,571,Rest,0,42,7
2019-04-15,571,Rest,0,48,6
2019-04-16,571,Rest,0,62,14
2019-04-09,574,Papier,0,10,10
2019-04-10,574,Papier,0,20,10
2019-04-11,574,Papier,0,30,10
2019-04-12,574,Papier,0,44,14
2019-04-13,574,Papier,0,54,10
2019-04-14,574,Papier,0,61,7
2019-04-15,574,Papier,1,80,19
2019-04-16,574,Papier,0,86,6
2019-04-09,575,PMD,0,4,4
2019-04-10,575,PMD,0,9,5
2019-04-11,575,PMD,0,15,6
2019-04-12,575,PMD,0,23,8
2019-04-13,575,PMD,0,29,6
2019-04-14,575,PMD,0,35,6
2019-04-15,575,PMD,0,41,6
2019-04-16,575,PMD,0,49,8
2019-04-09,576,GFT,0,9,9
2019-04-10,576,GFT,0,18,9
2019-04-11,576,GFT,0,25,7
2019-04-12,576,GFT,0,35,10
2019-04-13,576,GFT,0,43,8
2019-04-14,576,GFT,0,52,9
2019-04-15,576,GFT,0,62,10
2019-04-16,576,GFT,0,74,12
2019-04-09,577,Rest,0,8,8
2019-04-10,577,Rest,0,17,9
2019-04-11,577,Rest,1,27,10
2019-04-12,577,Rest,0,37,10
2019-04-13,577,Rest,0,45,8
2019-04-14,577,Rest,0,49,4
2019-04-15,577,Rest,0,54,5
2019-04-16,577,Rest,0,69,15
2019-04-09,578,Rest,0,3,3
2019-04-10,578,Rest,0,6,3
2019-04-11,578,Rest,0,12,6
2019-04-12,578,Rest,0,32,20
2019-04-13,578,Rest,0,43,11
2019-04-14,578,Rest,0,45,2
2019-04-15,578,Rest,1,53,8
2019-04-16,578,Rest,0,66,13
2019-04-09,579,Rest,0,4,4
2019-04-10,579,Rest,1,10,6
2019-04-11,579,Rest,0,14,4
2019-04-12,579,Rest,0,18,4
2019-04-13,579,Rest,0,24,6
2019-04-14,579,Rest,0,29,5
2019-04-15,579,Rest,0,32,3
2019-04-16,579,Rest,0,37,5
2019-04-09,580,GFT,0,12,12
2019-04-10,580,GFT,0,16,4
2019-04-11,580,GFT,0,19,3
2019-04-12,580,GFT,0,24,5
2019-04-13,580,GFT,0,30,6
2019-04-14,580,GFT,0,35,5
2019-04-15,580,GFT,0,40,5
2019-04-16,580,GFT,0,45,5
2019-04-10,581,PMD,0,2,2
2019-04-11,581,PMD,0,5,3
2019-04-13,581,PMD,0,8,3
2019-04-14,581,PMD,0,11,3
2019-04-16,581,PMD,0,12,1
2019-04-10,582,Papier,0,3,3
2019-04-11,582,Papier,0,5,2
2019-04-12,582,Papier,0,7,2
2019-04-13,582,Papier,0,8,1
2019-04-14,582,Papier,1,12,4
2019-04-15,582,Papier,0,16,4
2019-04-16,582,Papier,0,19,3
2019-04-09,583,Rest,0,10,10
2019-04-10,583,Rest,0,15,5
2019-04-11,583,Rest,0,20,5
2019-04-12,583,Rest,0,27,7
2019-04-13,583,Rest,0,42,15
2019-04-14,583,Rest,1,57,15
2019-04-15,583,Rest,0,71,14
2019-04-16,583,Rest,0,86,15
2019-04-09,584,GFT,0,6,6
2019-04-10,584,GFT,0,12,6
2019-04-11,584,GFT,1,18,6
2019-04-12,584,GFT,0,22,4
2019-04-13,584,GFT,0,28,6
2019-04-14,584,GFT,0,33,5
2019-04-15,584,GFT,0,41,8
2019-04-16,584,GFT,0,50,9
2019-04-09,585,PMD,0,4,4
2019-04-10,585,PMD,0,11,7
2019-04-11,585,PMD,1,17,6
2019-04-12,585,PMD,0,21,4
2019-04-13,585,PMD,0,26,5
2019-04-14,585,PMD,0,30,4
2019-04-15,585,PMD,0,33,3
2019-04-16,585,PMD,0,39,6
2019-04-09,586,Papier,0,9,10
2019-04-09,586,Papier,0,1,10
2019-04-10,586,Papier,0,16,7
2019-04-11,586,Papier,1,17,1
2019-04-12,586,Papier,0,18,6
2019-04-12,586,Papier,0,5,6
2019-04-13,586,Papier,0,18,13
2019-04-14,586,Papier,0,27,9
2019-04-15,586,Papier,1,34,7
2019-04-16,586,Papier,0,37,12
2019-04-16,586,Papier,0,10,12
2019-04-09,588,Papier,0,1,1
2019-04-10,588,Papier,0,3,2
2019-04-11,588,Papier,0,7,4
2019-04-12,588,Papier,0,13,6
2019-04-13,588,Papier,0,15,2
2019-04-14,588,Papier,0,16,1
2019-04-15,588,Papier,0,23,7
2019-04-16,588,Papier,0,30,7
2019-04-09,589,PMD,0,1,1
2019-04-10,589,PMD,0,4,3
2019-04-12,589,PMD,0,7,3
2019-04-13,589,PMD,0,9,2
2019-04-14,589,PMD,0,10,1
2019-04-15,589,PMD,0,12,2
2019-04-16,589,PMD,0,13,1
2019-04-09,590,GFT,0,3,3
2019-04-10,590,GFT,0,5,2
2019-04-11,590,GFT,0,8,3
2019-04-12,590,GFT,0,10,2
2019-04-13,590,GFT,0,12,2
2019-04-14,590,GFT,0,13,1
2019-04-15,590,GFT,0,14,1
2019-04-16,590,GFT,0,18,4
2019-04-09,591,Rest,0,1,1
2019-04-10,591,Rest,0,5,4
2019-04-11,591,Rest,0,9,4
2019-04-12,591,Rest,0,11,2
2019-04-13,591,Rest,0,13,2
2019-04-14,591,Rest,0,14,1
2019-04-15,591,Rest,0,16,2
2019-04-16,591,Rest,0,19,3
2019-04-10,592,Rest,0,3,3
2019-04-11,592,Rest,0,4,1
2019-04-12,592,Rest,0,6,2
2019-04-13,592,Rest,0,8,2
2019-04-14,592,Rest,0,11,3
2019-04-15,592,Rest,0,13,2
2019-04-16,592,Rest,0,16,3
2019-04-09,593,Rest,0,18,18
2019-04-10,593,Rest,0,31,13
2019-04-11,593,Rest,0,42,11
2019-04-12,593,Rest,0,56,14
2019-04-13,593,Rest,0,75,19
2019-04-14,593,Rest,1,87,12
2019-04-15,593,Rest,0,99,12
2019-04-16,593,Rest,0,114,15
2019-04-09,594,Rest,0,8,8
2019-04-10,594,Rest,0,16,8
2019-04-11,594,Rest,0,25,9
2019-04-12,594,Rest,0,40,15
2019-04-13,594,Rest,0,51,11
2019-04-14,594,Rest,0,58,7
2019-04-15,594,Rest,0,72,14
2019-04-16,594,Rest,0,94,22
2019-04-09,595,GFT,0,16,16
2019-04-10,595,GFT,1,27,11
2019-04-11,595,GFT,0,36,9
2019-04-12,595,GFT,0,48,12
2019-04-13,595,GFT,0,68,20
2019-04-14,595,GFT,0,81,13
2019-04-15,595,GFT,0,97,16
2019-04-16,595,GFT,0,115,18
2019-04-09,596,PMD,0,8,8
2019-04-10,596,PMD,0,21,13
2019-04-11,596,PMD,1,28,7
2019-04-12,596,PMD,0,31,3
2019-04-13,596,PMD,0,43,12
2019-04-14,596,PMD,0,50,7
2019-04-15,596,PMD,0,61,11
2019-04-16,596,PMD,0,70,9
2019-04-09,597,Papier,0,14,14
2019-04-10,597,Papier,0,31,17
2019-04-11,597,Papier,1,44,13
2019-04-12,597,Papier,1,14,14
2019-04-13,597,Papier,1,18,15
2019-04-13,597,Papier,1,11,15
2019-04-14,597,Papier,0,5,5
2019-04-15,597,Papier,1,28,23
2019-04-16,597,Papier,0,59,15
2019-04-09,599,Papier,0,3,3
2019-04-10,599,Papier,0,6,3
2019-04-11,599,Papier,0,12,6
2019-04-12,599,Papier,1,17,5
2019-04-13,599,Papier,0,18,3
2019-04-13,599,Papier,0,2,3
2019-04-14,599,Papier,1,12,10
2019-04-15,599,Papier,0,27,9
2019-04-16,599,Papier,0,33,6
2019-04-09,600,PMD,0,1,1
2019-04-10,600,PMD,0,10,9
2019-04-11,600,PMD,0,13,3
2019-04-12,600,PMD,0,14,1
2019-04-13,600,PMD,0,16,2
2019-04-14,600,PMD,0,20,4
2019-04-15,600,PMD,0,24,4
2019-04-16,600,PMD,0,28,4
2019-04-09,601,GFT,0,4,4
2019-04-10,601,GFT,0,9,5
2019-04-11,601,GFT,0,17,8
2019-04-12,601,GFT,0,20,3
2019-04-13,601,GFT,0,22,2
2019-04-14,601,GFT,1,33,11
2019-04-15,601,GFT,1,4,4
2019-04-16,601,GFT,0,35,16
2019-04-16,601,GFT,0,13,16
2019-04-16,601,GFT,0,3,16
2019-04-16,601,GFT,0,2,16
2019-04-09,602,Rest,0,10,10
2019-04-10,602,Rest,0,20,10
2019-04-11,602,Rest,0,27,7
2019-04-12,602,Rest,0,35,8
2019-04-13,602,Rest,1,46,11
2019-04-14,602,Rest,0,53,7
2019-04-15,602,Rest,0,66,13
2019-04-16,602,Rest,0,81,15
2019-04-09,603,Rest,0,16,16
2019-04-10,603,Rest,0,39,23
2019-04-11,603,Rest,0,51,12
2019-04-12,603,Rest,0,64,13
2019-04-13,603,Rest,0,80,16
2019-04-14,603,Rest,0,94,14
2019-04-15,603,Rest,1,113,19
2019-04-16,603,Rest,0,136,23
2019-04-09,604,GFT,0,6,6
2019-04-10,604,GFT,0,17,11
2019-04-11,604,GFT,0,23,6
2019-04-12,604,GFT,0,32,9
2019-04-13,604,GFT,0,48,16
2019-04-14,604,GFT,0,53,5
2019-04-15,604,GFT,0,63,10
2019-04-16,604,GFT,0,76,13
2019-04-09,605,PMD,0,2,2
2019-04-10,605,PMD,0,6,4
2019-04-11,605,PMD,0,10,4
2019-04-12,605,PMD,0,18,8
2019-04-13,605,PMD,0,21,3
2019-04-14,605,PMD,1,26,5
2019-04-15,605,PMD,0,34,8
2019-04-16,605,PMD,0,42,8
2019-04-09,606,Papier,0,7,7
2019-04-10,606,Papier,0,17,10
2019-04-11,606,Papier,0,26,9
2019-04-12,606,Papier,0,42,16
2019-04-13,606,Papier,0,50,8
2019-04-14,606,Papier,0,58,8
2019-04-15,606,Papier,0,71,13
2019-04-16,606,Papier,0,83,12
2019-04-09,609,Rest,0,15,15
2019-04-10,609,Rest,0,22,7
2019-04-11,609,Rest,0,28,6
2019-04-12,609,Rest,1,35,7
2019-04-13,609,Rest,0,41,6
2019-04-14,609,Rest,0,51,10
2019-04-15,609,Rest,0,61,10
2019-04-16,609,Rest,0,72,11
2019-04-09,610,GFT,0,3,3
2019-04-10,610,GFT,0,9,6
2019-04-11,610,GFT,0,15,6
2019-04-12,610,GFT,0,21,6
2019-04-13,610,GFT,0,28,7
2019-04-14,610,GFT,0,33,5
2019-04-15,610,GFT,0,39,6
2019-04-16,610,GFT,0,53,14
2019-04-09,611,PMD,1,5,5
2019-04-10,611,PMD,0,7,2
2019-04-11,611,PMD,0,8,1
2019-04-12,611,PMD,0,9,1
2019-04-13,611,PMD,0,16,7
2019-04-14,611,PMD,0,22,6
2019-04-15,611,PMD,0,23,1
2019-04-16,611,PMD,0,28,5
2019-04-09,612,Papier,0,4,4
2019-04-10,612,Papier,1,14,10
2019-04-11,612,Papier,0,22,8
2019-04-12,612,Papier,0,28,6
2019-04-13,612,Papier,0,35,7
2019-04-14,612,Papier,0,38,3
2019-04-15,612,Papier,0,43,5
2019-04-16,612,Papier,0,54,11
2019-04-09,614,Rest,0,6,6
2019-04-10,614,Rest,0,11,5
2019-04-11,614,Rest,0,14,3
2019-04-12,614,Rest,0,19,5
2019-04-13,614,Rest,0,24,5
2019-04-14,614,Rest,0,26,2
2019-04-15,614,Rest,0,33,7
2019-04-16,614,Rest,0,37,4
2019-04-09,615,GFT,0,1,1
2019-04-10,615,GFT,0,4,3
2019-04-11,615,GFT,0,8,4
2019-04-12,615,GFT,0,11,3
2019-04-13,615,GFT,0,16,5
2019-04-14,615,GFT,0,20,4
2019-04-15,615,GFT,0,26,6
2019-04-16,615,GFT,0,29,3
2019-04-09,616,PMD,0,2,2
2019-04-10,616,PMD,0,3,1
2019-04-12,616,PMD,0,5,2
2019-04-13,616,PMD,0,7,2
2019-04-14,616,PMD,0,8,1
2019-04-15,616,PMD,0,10,2
2019-04-16,616,PMD,0,11,1
2019-04-10,617,Papier,0,5,5
2019-04-11,617,Papier,0,10,5
2019-04-12,617,Papier,0,17,7
2019-04-13,617,Papier,0,22,5
2019-04-14,617,Papier,0,26,4
2019-04-15,617,Papier,0,34,8
2019-04-16,617,Papier,0,36,2
2019-04-09,619,Rest,0,1,1
2019-04-13,619,Rest,0,3,2
2019-04-14,619,Rest,0,5,2
2019-04-15,619,Rest,0,6,1
2019-04-16,619,Rest,0,9,3
2019-04-09,620,GFT,0,2,2
2019-04-10,620,GFT,0,3,1
2019-04-13,620,GFT,0,5,2
2019-04-14,620,GFT,0,6,1
2019-04-16,620,GFT,0,9,3
2019-04-09,621,Rest,0,10,10
2019-04-10,621,Rest,0,15,5
2019-04-11,621,Rest,1,33,18
2019-04-12,621,Rest,0,42,9
2019-04-13,621,Rest,0,50,8
2019-04-14,621,Rest,0,51,1
2019-04-15,621,Rest,0,60,9
2019-04-16,621,Rest,0,70,10
2019-04-09,622,GFT,0,4,4
2019-04-10,622,GFT,0,7,3
2019-04-11,622,GFT,0,13,6
2019-04-12,622,GFT,0,14,1
2019-04-13,622,GFT,0,21,7
2019-04-14,622,GFT,0,26,5
2019-04-15,622,GFT,0,33,7
2019-04-16,622,GFT,0,35,2
2019-04-09,623,PMD,0,1,1
2019-04-10,623,PMD,0,3,2
2019-04-11,623,PMD,0,4,1
2019-04-13,623,PMD,0,7,3
2019-04-14,623,PMD,0,8,1
2019-04-15,623,PMD,0,10,2
2019-04-16,623,PMD,0,11,1
2019-04-09,624,Papier,0,3,3
2019-04-10,624,Papier,0,4,1
2019-04-11,624,Papier,0,6,2
2019-04-12,624,Papier,0,12,6
2019-04-13,624,Papier,0,15,3
2019-04-14,624,Papier,0,17,2
2019-04-15,624,Papier,0,19,2
2019-04-16,624,Papier,0,24,5
2019-04-09,626,Rest,0,2,2
2019-04-10,626,Rest,0,3,1
2019-04-12,626,Rest,0,5,2
2019-04-13,626,Rest,0,7,2
2019-04-14,626,Rest,0,8,1
2019-04-15,626,Rest,0,9,1
2019-04-16,626,Rest,0,11,2
2019-04-10,627,GFT,0,5,5
2019-04-12,627,GFT,0,6,1
2019-04-13,627,GFT,0,7,1
2019-04-14,627,GFT,0,8,1
2019-04-15,627,GFT,0,9,1
2019-04-16,627,GFT,0,11,2
2019-04-09,628,Rest,0,3,3
2019-04-10,628,Rest,0,10,7
2019-04-11,628,Rest,0,15,5
2019-04-12,628,Rest,0,20,5
2019-04-13,628,Rest,0,27,7
2019-04-14,628,Rest,0,34,7
2019-04-15,628,Rest,1,38,4
2019-04-16,628,Rest,0,49,11
2019-04-09,629,GFT,0,3,3
2019-04-10,629,GFT,0,10,7
2019-04-11,629,GFT,0,18,8
2019-04-12,629,GFT,0,23,5
2019-04-13,629,GFT,0,31,8
2019-04-14,629,GFT,0,34,3
2019-04-15,629,GFT,0,39,5
2019-04-16,629,GFT,0,44,5
2019-04-09,630,PMD,0,1,1
2019-04-10,630,PMD,0,6,5
2019-04-11,630,PMD,1,7,1
2019-04-12,630,PMD,0,10,3
2019-04-13,630,PMD,0,12,2
2019-04-14,630,PMD,0,16,4
2019-04-15,630,PMD,0,17,1
2019-04-16,630,PMD,0,20,3
2019-04-09,631,Papier,0,6,6
2019-04-10,631,Papier,0,8,2
2019-04-11,631,Papier,0,13,5
2019-04-12,631,Papier,0,18,5
2019-04-13,631,Papier,0,21,3
2019-04-14,631,Papier,0,28,7
2019-04-16,631,Papier,0,32,4
2019-04-09,632,Rest,0,3,3
2019-04-10,632,Rest,0,6,3
2019-04-11,632,Rest,0,7,1
2019-04-12,632,Rest,0,10,3
2019-04-13,632,Rest,0,17,7
2019-04-14,632,Rest,0,23,6
2019-04-15,632,Rest,0,29,6
2019-04-16,632,Rest,0,34,5
2019-04-09,633,GFT,0,5,5
2019-04-10,633,GFT,0,12,7
2019-04-12,633,GFT,0,17,5
2019-04-13,633,GFT,0,19,2
2019-04-14,633,GFT,0,25,6
2019-04-15,633,GFT,0,29,4
2019-04-16,633,GFT,0,32,3
2019-04-10,634,PMD,0,4,4
2019-04-12,634,PMD,0,6,2
2019-04-13,634,PMD,0,8,2
2019-04-14,634,PMD,0,13,5
2019-04-15,634,PMD,0,16,3
2019-04-16,634,PMD,0,17,1
2019-04-09,635,Papier,0,2,2
2019-04-10,635,Papier,0,7,5
2019-04-11,635,Papier,0,11,4
2019-04-12,635,Papier,0,13,2
2019-04-13,635,Papier,0,16,3
2019-04-14,635,Papier,0,20,4
2019-04-15,635,Papier,0,21,1
2019-04-16,635,Papier,0,24,3
2019-04-10,636,Rest,0,2,2
2019-04-11,636,Rest,0,8,6
